CRATER_ID,LAT_CIRC_IMG,LON_CIRC_IMG,LAT_ELLI_IMG,LON_ELLI_IMG,DIAM_CIRC_IMG,DIAM_CIRC_SD_IMG,DIAM_ELLI_MAJOR_IMG,DIAM_ELLI_MINOR_IMG,DIAM_ELLI_ECCEN_IMG,DIAM_ELLI_ELLIP_IMG,DIAM_ELLI_ANGLE_IMG,LAT_ELLI_SD_IMG,LON_ELLI_SD_IMG,DIAM_ELLI_MAJOR_SD_IMG,DIAM_ELLI_MINOR_SD_IMG,DIAM_ELLI_ANGLE_SD_IMG,DIAM_ELLI_ECCEN_SD_IMG,DIAM_ELLI_ELLIP_SD_IMG,ARC_IMG,PTS_RIM_IMG,LAY_NUMBER,LAY_MORPH1,LAY_MORPH2,LAY_MORPH3,LAY_NOTES,INT_MORPH1,INT_MORPH2,INT_MORPH3,CONF,NOTES,DEG_RIM,DEG_EJC,DEG_FLR
09-1-002895,46.06611186,15.04495092,46.12004083,15.08368195,23.96163597,0.60841595,31.52218214,22.96442484,0.685028422,1.372652804,76.7825556,0.003772029,0.003083704,0.501773657,0.127619881,0.850623015,0.013062772,0.023143339,0.39894,115,,,,,,CpxFF,,Floor Deposits,2,,1,1,1
08-1-004705,-53.4631884,335.1587159,-53.46216772,335.1560721,61.36476555,1.242819845,63.57831961,58.94008718,0.37494527,1.078694021,43.11982804,0.000736181,0.001421512,0.117035804,0.116125692,1.139296946,0.006180378,0.002908558,0.9484064,442,,,,,,CpxFF,,Dunes / Slump Deposits / Floor Deposits,,,2,1,2
03-1-004282,-11.61799667,206.8873733,-11.61790764,206.8903169,13.00622697,0.184851158,13.18375998,12.43548718,0.332103823,1.060172376,101.214802,0.000506148,0.001144153,0.067772034,0.149403099,6.179511977,0.035008708,0.013854135,0.73562509,53,,,,,,CpxUnc,,Floor Deposits,,,1,1,1
11-0-011661,-1.009515461,8.275452582,-1.038887678,8.307487415,31.63985726,0.793079181,31.43102805,25.4997931,0.58463889,1.232599336,44.57190703,0.002898069,0.003855135,0.169578134,0.623087041,1.925773906,0.028171959,0.030843988,0.65084219,92,,,,,,CpxUnc,,Floor Deposits,1,,1,1,1
15-3-000017,-8.236743794,143.6979101,-8.23664743,143.6979661,16.48610119,0.236954526,16.79769214,16.1456416,0.275914665,1.040385545,92.54279739,0.000405311,0.000405891,0.058544972,0.058665252,4.19692046,0.016858644,0.005238179,0.96323311,95,,,,,,CpxCPk,Channels,Floor Deposits,,,2,1,1
12-1-009438,-76.6554225,42.89874233,-76.65510103,42.90600718,47.77692887,0.798816657,48.89574974,46.39956216,0.315430196,1.053797654,62.0918343,0.001032951,0.004823485,0.150665009,0.159092028,2.918151263,0.013160483,0.00485788,0.91092223,248,,,,,,CpxFF,,Slump Deposits / Floor Deposits,,,1,1,1
11-1-005448,-15.04666406,24.07511527,-15.04829214,24.07588769,14.02813775,0.154546333,14.40925366,13.50368539,0.348916812,1.067060824,12.79895382,0.000584564,0.000379014,0.049081705,0.059646649,3.172925585,0.014040135,0.00595197,0.70051074,54,,,,,,CpxUnc,,Floor Deposits,,,1,1,1
02-1-002769,29.6789572,232.4678584,29.67908158,232.4678314,14.64480804,0.224381712,14.99081764,14.25161197,0.310144477,1.051868215,69.991825,0.000371877,0.000430204,0.052561491,0.054284257,3.492845981,0.015086839,0.005445607,0.97219676,82,,,,,,CpxFF,Terraced,Floor Deposits,,,3,1,1
07-1-024257,-37.73854516,305.5364376,-37.73855612,305.5365516,42.33268236,0.690725848,43.48654692,41.07121639,0.328632193,1.058808351,109.1016469,0.000614897,0.000787622,0.088673366,0.088797084,1.77179438,0.008066622,0.00314669,1,286,,Rd,,,,CpxFF,Gullies,Floor Deposits / Slump Deposits,,,2,2,2
16-1-006924,-57.58425885,162.822781,-57.58392609,162.8228276,19.33082017,0.558591607,19.47617613,18.96993916,0.226516304,1.026686273,94.49320462,0.000922269,0.001916597,0.130061636,0.151157362,13.11237197,0.043542667,0.010674014,0.91747713,153,,,,,,CpxFF,,Ejecta Deposits / Floor Deposits / Slump Deposits,,,1,1,1
14-3-000063,37.01858946,91.2840597,37.01859111,91.28405479,10.73099734,0.142693522,10.9936478,10.43182377,0.315590216,1.053856741,104.447619,0.000225137,0.000290539,0.032158318,0.033642802,2.800792205,0.012422308,0.004588498,0.96584177,70,,,,,,CpxFF,,Floor Deposits,,,1,1,1
10-1-005111,28.21345575,71.0345295,28.21353938,71.03439734,23.16212081,0.696800533,23.92777153,22.28159908,0.364502439,1.073880355,115.3536782,0.000889902,0.000996982,0.130685059,0.127302252,3.595688382,0.018803114,0.008487854,1,145,,,,,,CpxCPk,Terraced,Slump Deposits,,,2,2,2
07-0-003854,-38.93166594,349.0891501,-38.93110972,349.0890368,12.07980717,0.300774621,12.73205661,11.48211742,0.432096463,1.108859642,37.55238877,0.000582934,0.000776309,0.091291573,0.079606163,3.204161672,0.018772943,0.011059686,1,52,,Rd,,,There may be a cohesive lobe within the Rd ejecta.,CpxFF,Terraced,Floor Deposits / Slump Deposits,,,1,2,1
11-0-009895,-3.931330218,1.433925785,-3.931273671,1.433916711,12.24203678,0.139809143,12.51369177,11.96540443,0.292763106,1.045822717,71.3432158,0.000263033,0.000255096,0.038635558,0.037474757,3.143027462,0.013734451,0.004599407,1,73,1,SLEPC,SmSL,,There are hints of a second lobe inside the one I identified.,CpxFF,Terraced,,,,3,2,3
11-1-011481,-25.92104824,56.93188929,-25.92130673,56.93180505,16.35199633,0.38604975,17.04685851,15.59650117,0.403636636,1.092992481,47.06922171,0.000512383,0.000583785,0.074376674,0.073069473,2.502280663,0.013276708,0.006997333,1,106,,Rd,,,There may be a cohesive lobe within the Rd ejecta.,CpxUnc,Gullies,Slump Deposits,,May be CpxCPt,2,2,3
07-0-000313,-4.624820265,346.1594196,-4.624279495,346.1599483,48.40285132,1.002116558,49.87033997,46.91878083,0.338919602,1.06290784,18.00743642,0.000940701,0.000955118,0.140249374,0.131277245,2.196885401,0.010360497,0.004216617,0.93634778,271,,,,,,CpxFF,,Fractured / Ejecta Deposits / Floor Deposits,,,1,1,1
13-3-000534,55.51476363,156.4447036,55.51586696,156.4368555,34.28445599,1.058342408,36.85124044,30.53339599,0.559903005,1.206915878,84.21609049,0.000486689,0.000911096,0.069813565,0.080804054,0.515418944,0.003990553,0.003928049,0.9146235,243,,,,,,CpxUnc,,Floor Deposits,,,2,1,1
10-0-011507,34.17359749,53.35008471,34.17356084,53.35000825,10.43965873,0.115890836,10.73161264,10.16540218,0.320528077,1.055699759,177.0687612,0.000177861,0.000233533,0.028075708,0.025633794,2.232756357,0.010171664,0.003836007,0.96647465,67,,Rd,,,,CpxFF,,Floor Deposits,,,1,1,1
06-1-002206,38.19657783,309.4561818,38.19599826,309.4559445,19.32620944,0.768589627,21.48838503,17.30426448,0.592888516,1.241797075,175.1847581,0.000506978,0.000768487,0.087294052,0.073788936,0.888420572,0.006441772,0.007313584,1,120,4,MLERS,HuBL,,,CpxFF,Terraced,Floor Deposits,,,3,2,3
14-1-013670,0.177465069,93.32048788,0.181937342,93.32041441,58.86071622,1.676591162,60.80219628,56.18301725,0.382321408,1.082216642,157.7723929,0.001814827,0.001472312,0.216549944,0.248239495,2.452886544,0.012674119,0.006141706,0.86573941,298,,Rd,,,,CpxFF,Gullies / Terraced,Ejecta Deposits / Floor Deposits / Slump Deposits,,,3,2,3
13-3-000565,52.24952751,147.5263145,52.25056378,147.5297492,59.48958329,0.899041713,61.25865602,58.18968369,0.312549696,1.052740832,21.06753263,0.000516908,0.00104386,0.097465337,0.074263452,1.230582814,0.005888364,0.002147228,0.92461646,414,,,,,,CpxUnc,,Floor Deposits,,,1,1,1
03-1-024535,-36.18852339,237.9623304,-36.18657368,237.9611266,15.0831398,0.242615375,15.74078919,14.67234442,0.362143023,1.072820317,125.0053333,0.000660506,0.000607594,0.101623073,0.065153,3.22180368,0.018799464,0.008406332,0.83237565,79,,,,,,CpxFF,Terraced,Floor Deposits / Ejecta Deposits,,,1,1,1
11-0-003503,-22.06907732,26.18864883,-22.06891648,26.18683531,24.57957109,1.003225275,26.76359939,22.34469049,0.550415188,1.197761026,173.302824,0.000982198,0.001209962,0.16294814,0.14504243,1.57051237,0.011270473,0.010659653,0.98467427,161,,,,,,CpxFF,,Floor Deposits,,,1,1,1
03-1-010653,-20.82264152,190.724324,-20.82294886,190.7244327,10.66148016,0.377865232,11.23060927,10.1321604,0.431335679,1.108412108,165.6825755,0.000597325,0.000750632,0.106940037,0.087003599,3.806608947,0.024195897,0.014212186,0.90766281,61,,Rd,,,,CpxFF,,Floor Deposits,,,1,2,1
10-1-011190,0.397026475,39.17093615,0.397078676,39.17092277,19.73881689,0.301269697,20.30598869,19.15872552,0.331368993,1.05988202,44.53513616,0.000325959,0.000323728,0.04783999,0.046476068,1.919972512,0.009084389,0.0035841,0.98320448,114,,,,,,CpxUnc,,Tectonics / Floor Deposits,3,,1,1,1
06-0-003192,7.746837823,347.631069,7.746871524,347.63112,10.42569236,0.365045921,10.62330782,10.1300444,0.301178397,1.048693115,96.49353027,0.000912694,0.000894706,0.132926825,0.129227678,12.12734015,0.053949001,0.018739262,1,66,,Rd,,,,CpxCPk,,,,,1,2,2
06-0-001486,20.05050372,352.2302143,20.05053505,352.2301759,14.29429373,0.303883705,14.64060731,13.90275233,0.313457713,1.053072583,79.44512114,0.000512178,0.000530233,0.073434389,0.073305376,4.628316909,0.020935241,0.007663583,1,90,2,DLEPS,HuBL,,,CpxSuPt,Terraced,,,,3,2,3
16-1-011046,-70.90364166,103.1400695,-70.90386551,103.1407841,22.27426743,0.659469562,23.5855918,20.96470624,0.458144586,1.12501418,12.2862928,0.0008304,0.002800818,0.133336054,0.119444773,2.260066653,0.013841801,0.009029613,1,138,,Rd,,,,CpxFF,,Floor Deposits / Slump Deposits,,,2,2,2
10-1-008008,15.82172188,61.08904419,15.82299039,61.08809368,12.11097354,0.404313078,12.8920336,11.12608647,0.505169272,1.15872132,53.851238,0.000995236,0.000680202,0.099677188,0.113646001,3.485106538,0.018887558,0.014843959,0.78701317,56,,,,,,CpxFF,,Floor Deposits,,,1,1,1
10-0-011430,34.71302289,38.92015471,34.71306517,38.9202318,10.55584975,0.14964138,10.76146014,10.34469487,0.27559994,1.040287826,10.69562982,0.000335095,0.00042946,0.051087398,0.048527528,5.613382831,0.022376944,0.006942893,1,71,3,Rd/MLERS,HuBL,,,CpxFF,,,,,3,2,2
11-1-012729,-27.87910548,50.85105338,-27.87917817,50.85106965,12.75946619,0.189730307,13.11111861,12.42950082,0.318233886,1.054838709,161.9635996,0.000256939,0.000319857,0.041182048,0.037692066,2.659567172,0.012329995,0.004605402,1,82,,,,,,CpxFF,,Floor Deposits,,,2,1,2
09-1-003170,44.5066808,23.58991271,44.50546806,23.59066913,11.39533269,0.27269467,12.01942615,10.9214266,0.417563112,1.100536275,128.8357626,0.000747474,0.000637967,0.099721347,0.063568013,3.744939611,0.020039266,0.01115365,0.8103137,122,,,,,,CpxFF,Terraced,Floor Deposits,,,2,1,2
06-1-014962,6.089993908,308.046847,6.089095405,308.0483548,13.95906266,0.337986695,14.93352025,13.18893086,0.469041212,1.132276786,170.4193216,0.000377085,0.000458105,0.06926634,0.051844288,1.581637431,0.010110771,0.006884194,0.86699271,69,,Rd,,,,CpxFF,,Slump Deposits,,,1,1,1
12-1-000350,-44.74937603,30.17561199,-44.75026524,30.17479288,17.62492707,0.560968285,18.37807891,16.84836607,0.399428686,1.090792948,26.88152221,0.000803385,0.001266626,0.128764556,0.115632367,3.806529704,0.020636992,0.010698247,0.97094321,128,1,SLEPS,SmBL,,,CpxFF,,Slump Deposits / Floor Deposits,,,2,2,2
10-1-005620,26.8981007,78.85830981,26.89778362,78.85471941,17.63071045,0.526604292,19.09231662,16.46487633,0.506257574,1.159578501,22.94709041,0.000583178,0.00092533,0.115862784,0.083787842,1.857346601,0.011634438,0.009183694,0.87124699,94,,,,,,CpxFF,Channel W,Floor Deposits,,,1,1,1
02-1-004160,20.59126788,198.348822,20.59126027,198.3488453,12.36590505,0.198290981,12.47974947,12.21299579,0.205652517,1.021841789,65.28632972,0.000484424,0.000528337,0.069901481,0.074161074,12.18074361,0.038471415,0.008441569,0.88034672,65,,,,,,CpxFF,,,,,2,1,1
15-1-020950,-19.35366469,177.0190027,-19.35521707,177.0170529,10.05429823,0.445850546,11.529694,8.829642831,0.643057829,1.305793929,49.91740324,0.000441079,0.000471629,0.077584975,0.053926679,1.006243263,0.0082879,0.011866387,0.89254957,56,,Rd,,,There may be a cohesive lobe within the Rd ejecta.,CpxFF,,Slump Deposits / Floor Deposits,,,2,2,1
14-3-000159,19.45591687,106.4314813,19.45586154,106.4314997,21.17141077,0.332966132,21.9302228,20.44223082,0.362075432,1.072790097,49.41836801,0.000315004,0.000339178,0.0484276,0.044294077,1.430493891,0.007424361,0.003318963,0.97644609,117,,,,,,CpxUnc,,Floor Deposits,,,1,1,1
03-1-005360,-13.23528852,192.2598701,-13.2352915,192.259857,18.62939644,0.255350336,18.826426,18.40708192,0.209886427,1.022781671,8.541736997,0.000454386,0.000471403,0.066463961,0.065694305,7.418704348,0.022864314,0.005134419,1,112,,,,,,CpxFF,,Floor Deposits,,,1,1,1
13-3-000489,59.26666193,133.2055467,59.26672367,133.2050515,28.46207672,1.12996304,31.35082265,24.72654199,0.614772198,1.267901621,78.48981602,0.000346741,0.000681016,0.049591607,0.052090682,0.353045738,0.002665643,0.003340203,0.97976899,223,,,,,,CpxUnc,,Floor Deposits,,,1,1,1
16-1-001739,-47.2099011,120.017918,-47.21027854,120.0154261,15.30136153,0.361775643,15.75826932,14.54433997,0.384882531,1.083464038,83.95195789,0.00038315,0.000724959,0.053916727,0.073643957,2.424773502,0.013525623,0.006621082,0.82777423,95,,,,,,CpxUnc,,Floor Deposits,,,1,1,1
07-1-017153,-25.15399111,317.90696,-25.15530544,317.9067339,12.28054855,0.327644716,12.9370648,11.4959113,0.458677621,1.125362267,176.5751132,0.000456118,0.000502295,0.066731463,0.06911978,2.037171292,0.013637674,0.008915073,0.88159484,68,,,,,,CpxFF,,Floor Deposits,,,1,1,1
16-3-000309,-69.62211782,163.2980844,-69.62706974,163.2874805,11.84296843,0.228205091,12.6237699,10.8422396,0.512185357,1.164313866,175.8791636,0.002213297,0.006243033,0.252744397,0.225502452,5.195299001,0.041578375,0.033612814,0.6172666,37,,,,,,CpxUnc,,Floor Deposits / Dunes / Slump Deposits,,,1,1,1
11-1-005928,-16.35435446,74.03878558,-16.35538913,74.03691829,11.44308498,0.173266096,12.0001301,11.14995929,0.369694914,1.076248781,38.62741641,0.000421673,0.00064118,0.097220961,0.050550706,3.436604467,0.021680196,0.009991822,0.79085809,54,,,,,,CpxUnc,,Floor Deposits,,,1,1,1
03-1-003481,-10.69675336,256.5879585,-10.69689344,256.5878653,25.63494189,0.48166413,26.25916214,24.94840419,0.311994871,1.052538749,85.30225804,0.000724413,0.000712986,0.105558715,0.102944218,3.634808151,0.016666778,0.006063361,1,155,2,DLERS,HuBL,,,CpxCPt,Terraced,Slump Deposits,,,4,3,4
15-1-012974,-13.18176167,98.6086527,-13.19534408,98.60209941,37.034115,1.35514805,39.80072758,32.62918024,0.572630386,1.219789381,161.9545076,0.000939852,0.000916785,0.126084379,0.149948933,0.781436755,0.006551141,0.006808412,0.82719743,188,,Rd,,,,CpxFF,,Slump Deposits / Floor Deposits,,,1,3,1
16-1-010179,-77.2225595,128.2877317,-77.22192517,128.2890811,30.93961888,0.870524719,32.21428711,29.67409069,0.389215094,1.085603176,92.79717954,0.000923576,0.003792247,0.133186506,0.121207563,2.352861892,0.012670129,0.006309341,0.94774628,174,,,,,,CpxUnc,,Floor Deposits,,,2,1,1
10-1-000258,43.84307588,89.51758311,43.84287157,89.51763383,14.01115791,0.39745304,14.46247586,13.45290768,0.367068384,1.075044608,82.65858373,0.000605795,0.000851052,0.086496044,0.090062089,4.105642013,0.021160816,0.009650701,0.97430122,95,1,SLEPC,HuSL,,,CpxFF,,Slump Deposits,,,3,3,1
16-1-001463,-45.85594476,109.2534489,-45.85619916,109.2534798,27.56317147,0.42407978,27.68653413,27.3974894,0.144120832,1.010550044,3.560612282,0.000630028,0.000986196,0.10031956,0.089616943,15.58658245,0.03316695,0.004932939,0.98894244,201,,,,,,CpxFF,,Floor Deposits / Slump Deposits,,,2,1,1
08-1-000243,-44.07289699,301.0585607,-44.07284096,301.0583083,12.03630782,0.268747975,12.64091739,11.34552871,0.440965294,1.114176141,89.78295854,0.000306868,0.000421841,0.04419976,0.045101027,1.57709881,0.009671342,0.005898651,1,85,,,,,,CpxFF,Gullies,Slump Deposits / Floor Deposits,,,1,1,1
02-1-003831,23.0622427,184.1695801,23.06233674,184.1695689,12.80002303,0.185559148,13.00711716,12.54793072,0.263361219,1.036594595,60.88972607,0.000499234,0.000563276,0.07096622,0.073523934,7.810706841,0.028291837,0.008299268,0.90373582,65,1,SLEPS,SmSL,,,,,,,,3,2,3
04-1-009219,-62.89871469,242.9031802,-62.89803986,242.9017745,10.71897348,0.136591368,10.92154986,10.44847314,0.291128024,1.045277115,23.5103807,0.000263829,0.000828934,0.034654018,0.047182175,4.562938775,0.017350584,0.005768892,0.74563867,78,1,SLEPS,HuBL,,,CpxFF,,,,,3,2,3
11-0-004998,-15.64117582,2.047737393,-15.64111769,2.047771515,28.29154654,0.311715216,28.69968563,27.84736812,0.241895927,1.030606753,115.89873,0.000474743,0.000492887,0.068685713,0.068483405,3.806469325,0.013355988,0.00353658,0.98116225,171,,,,,,CpxFF,,Floor Deposits,,,1,1,1
07-1-006669,-9.570174656,334.8615262,-9.570060824,334.8614718,11.04203926,0.39358347,11.66165547,10.37384386,0.456801383,1.124140254,118.1751006,0.000795951,0.00076997,0.117757109,0.108587918,4.028417194,0.025195401,0.016349715,0.96988857,65,,,,,,CpxFF,,Fractured / Floor Deposits,,,1,1,1
12-1-005020,-54.73064997,74.21245168,-54.73245617,74.22003813,31.57880752,0.582554957,31.65435581,30.75337866,0.236887758,1.029296851,69.78866237,0.000934093,0.003613673,0.099195026,0.320600436,6.876883527,0.04337426,0.011204607,0.72356051,183,,,,,,CpxFF,,Slump Deposits,,,2,1,1
04-1-002489,-48.05315972,219.9203354,-48.05215284,219.9203588,45.77914141,0.980600407,47.66816007,43.864841,0.391418945,1.086705411,126.8769775,0.000795606,0.00118793,0.117240461,0.110336459,1.439597982,0.007610796,0.003823027,0.94166631,314,,Rd,,,,CpxFF,Terraced,Slump Deposits / Floor Deposits / Tectonics,,,2,2,2
06-1-000737,42.12549799,305.6113449,42.12539604,305.6115085,17.00919448,0.362525151,17.44241898,16.51992368,0.320903302,1.055841378,28.49323815,0.000635326,0.000873525,0.093466621,0.091827016,4.737219548,0.02158218,0.008152026,0.91811866,99,1,SLEPS,HuBL,Small-Crown,,CpxFF,Gullies / Terraced,Floor Deposits,,,3,2,3
04-1-009048,-62.79751733,196.0001967,-62.79715058,195.9997108,58.59460356,0.850494066,59.1994375,57.72892682,0.221501386,1.025472683,77.83313442,0.000679564,0.001728901,0.098150105,0.113784031,3.448447144,0.011057392,0.002641201,0.91110015,491,,,,,,CpxFF,Terraced,Dunes / Slump Deposits / Floor Deposits,,,2,2,1
06-3-000038,40.15098948,352.8255875,40.14600992,352.8229359,28.26935065,0.603473666,29.69938974,26.39822701,0.45820323,1.125052441,177.1452443,0.000765997,0.000950672,0.096343336,0.112553071,1.499136446,0.009237458,0.006027385,0.81539106,151,,,,,,CpxUnc,,Floor Deposits,,,1,1,1
06-1-015493,5.162273845,331.1290499,5.16250401,331.1282137,23.58125538,0.788780843,25.10675354,22.03852278,0.479040844,1.139221253,1.944925943,0.001033176,0.001164557,0.168035732,0.151226736,2.392909593,0.015417802,0.010919915,0.90260184,108,,Rd,,,,CpxCPk,Channel N / Gullies,Floor Deposits,,,2,2,1
05-1-001072,59.40649096,302.5128511,59.40650289,302.5127374,24.09341633,0.294660695,24.38173523,23.78291503,0.220266178,1.025178587,169.0543505,0.000310171,0.000618958,0.045993902,0.045182939,3.513495519,0.011565012,0.002744685,1,297,1,SLERS,HuSL,,There are hints of a second lobe beyond the one I identified.,CpxCPk,Gullies,Dunes,,,3,2,3
10-0-007915,23.67231169,0.218477254,23.67234,0.218448079,13.71852738,0.239357045,14.16049245,13.27572644,0.347934897,1.066645394,142.6626491,0.000331591,0.000368726,0.049911924,0.04663157,2.58444162,0.012570485,0.005307747,1,84,2,DLERS,HuBL,,,CpxCPk,Gullies,Slump Deposits,,,3,2,3
11-1-019042,-43.22423881,21.86130067,-43.22805838,21.87084269,11.31647516,0.272239742,11.64328384,9.927431771,0.522512535,1.172839472,51.62528319,0.000507516,0.001471077,0.061156558,0.147308759,2.472503801,0.021900398,0.018461392,0.69156003,51,,,,,,CpxUnc,,Floor Deposits,,,1,1,1
07-1-020241,-30.77490407,300.8642271,-30.77482867,300.8643639,17.45431144,0.297387518,17.98689956,16.86625229,0.347455498,1.06644317,64.83493837,0.000383701,0.000453514,0.056227964,0.056753319,2.318557821,0.011622855,0.004898072,1,115,2,DLERS,HuBL,,,CpxUnc,Terraced,Floor Deposits,,,3,2,2
05-3-000028,80.3697694,320.963643,80.36995694,320.9623948,13.09988678,0.088129129,13.25398367,12.95574123,0.210945138,1.023020098,109.3071568,0.000374004,0.001325838,0.038014364,0.034092989,6.933822436,0.017631259,0.003982038,0.74385136,55,,,,,,CpxUnc,,Floor Deposits,,,2,1,1
11-0-011819,-2.866977086,31.28245543,-2.861209005,31.29656545,46.81515561,0.957879831,50.47372681,44.30959534,0.478890847,1.139115048,5.1420284,0.001640653,0.002749324,0.305556549,0.18566364,1.837578705,0.011848134,0.008386664,0.68542117,163,,Rd,,,,CpxUnc,,Floor Deposits / Ejecta Deposits,,,1,1,1
11-0-009212,-5.847748395,43.64377772,-5.847753675,43.64400328,13.54351119,0.289777678,14.03452972,13.05478886,0.367076671,1.075048387,20.28283621,0.0004826,0.000536357,0.074865015,0.069163988,3.651494585,0.017721598,0.008082463,0.92455816,75,,,,,,CpxFF,,Floor Deposits,,,1,1,1
04-1-001119,-45.28040401,210.9249825,-45.2809005,210.9222171,20.38742162,0.363173112,21.76329741,19.43778672,0.449768251,1.119638657,9.87450305,0.000323942,0.000621431,0.068574525,0.047618807,1.022047417,0.007078833,0.00446873,0.90920007,136,,,,,,CpxFF,,Ejecta Deposits / Floor Deposits,,,1,1,1
10-1-002653,35.19231789,23.01351099,35.19232217,23.01341344,14.83424048,0.374055403,15.96725115,13.63403856,0.520477927,1.171131436,82.03716516,0.000235883,0.00027052,0.033819161,0.03236324,0.665300592,0.004456446,0.0037257,1,93,,,,,,CpxFF,Gullies,Slump Deposits,,,1,1,1
12-1-003801,-52.18117368,36.48530021,-52.18100206,36.48594884,46.84639298,1.070940415,47.61371992,45.72197548,0.279076331,1.04137495,111.3078467,0.001057656,0.001894073,0.151381057,0.166229644,4.071921152,0.015958283,0.005029567,0.9741978,364,,,,,,CpxUnc,Gullies,Dunes / Slump Deposits / Floor Deposits,,,1,1,1
15-1-042589,-42.62122268,102.0028533,-42.62138879,102.0025207,16.67285125,0.408080771,16.84519422,16.39808403,0.228867004,1.027266002,91.01384219,0.00067759,0.00097362,0.099292885,0.108009533,10.20345008,0.036598024,0.009080078,1,119,,,,,,CpxFF,,Floor Deposits,,,2,1,1
06-3-000015,41.91674558,353.6699255,41.91675106,353.6698183,17.04090904,0.39665136,18.14727356,15.86290377,0.485709129,1.144007038,122.2834924,0.000296242,0.000411602,0.044140155,0.042726421,0.902982512,0.00570922,0.004151826,0.98205298,115,,,,,,CpxFF,,Ejecta Deposits / Floor Deposits,,,1,1,1
10-0-009115,26.7506921,54.79984746,26.74628251,54.80486761,107.54435,2.633259088,112.0139368,103.2201153,0.388393768,1.085194843,144.6763087,0.002154093,0.002190491,0.314981655,0.261039691,1.618974566,0.008268459,0.004104119,0.88524741,592,,Rd,,,,CpxFF,Gullies / Terraced,Ejecta Deposits / Slump Deposits / Floor Deposits,,,1,1,1
12-1-001398,-47.22212701,11.66567217,-47.22201537,11.66574709,17.582689,0.281917858,17.68822958,17.4162648,0.174684079,1.015615563,96.90387607,0.000451072,0.000730523,0.064953188,0.073955184,11.66024441,0.031156713,0.005701551,0.9794454,130,,Rd,,,,CpxFF,,Floor Deposits / Slump Deposits,,,1,2,1
15-1-016538,-16.50902064,98.14621499,-16.50911163,98.14556305,21.80390842,0.70370442,22.08207587,21.34282194,0.256582083,1.034637122,156.6648089,0.001251362,0.001270749,0.176587575,0.174749729,11.53898867,0.041669225,0.011841478,0.94540155,128,,,,,,CpxFF,,Slump Deposits / Floor Deposits,,,1,1,1
06-0-001639,19.02399324,349.4275278,19.02369607,349.4273535,107.0858179,2.420066235,109.8117757,104.0711649,0.319093687,1.055160436,167.7927123,0.001526975,0.001682514,0.230107338,0.222407825,1.839041416,0.008424659,0.003158101,0.96370858,681,,,,,,CpxFF,Gullies,Floor Deposits,,,2,1,1
11-0-005134,-15.66337708,26.56703802,-15.663133,26.56666272,40.15175314,0.750236243,41.45240385,38.76434812,0.354243549,1.069343504,86.05405275,0.000865854,0.000860852,0.124591416,0.1202113,2.148556992,0.010661302,0.004618106,1,245,,,,,,CpxFF,,Floor Deposits,,,1,1,1
15-1-028399,-25.69787333,97.53365729,-25.6976193,97.53416596,16.28768814,0.545137421,16.61662373,15.88753343,0.292966072,1.045890717,1.803684425,0.000867011,0.001032645,0.136294943,0.125923761,8.226468368,0.035591531,0.011929519,1,108,,Rd,,,,CpxFF,Terraced,Slump Deposits / Floor Deposits,,,2,2,2
04-1-005425,-53.74797667,235.3499935,-53.74755074,235.3541417,37.21058202,1.232054672,39.39142938,34.22995095,0.494865635,1.150788368,113.7669591,0.001096026,0.00203046,0.16035408,0.17532685,1.501333939,0.009983357,0.007529225,0.91950655,277,,,,,,CpxFF,,Floor Deposits,,,1,1,1
15-1-043087,-42.15572131,154.6285001,-42.1555922,154.6283246,18.00211199,0.474331593,18.91535432,17.03212248,0.434982333,1.110569416,55.49089199,0.000487279,0.000691089,0.073630922,0.070880879,1.808484917,0.010621583,0.006328459,0.97775191,127,,,,,,CpxFF,Terraced,Tectonics / Slump Deposits / Floor Deposits,,,2,1,1
16-1-005971,-55.68522824,151.6584343,-55.68584703,151.6567798,24.66745874,0.593729665,25.51175535,23.5841781,0.381318886,1.081731797,127.2758274,0.000605958,0.001219103,0.091867994,0.09862229,2.236975865,0.012367859,0.00596955,0.92785633,200,,Rd,,,,CpxFF,,Floor Deposits / Slump Deposits,,,2,2,2
04-1-004028,-50.60759676,215.0915052,-50.58679178,215.0921868,18.94620807,0.920132493,23.16263943,16.86123195,0.685630743,1.373721654,89.42340049,0.003882872,0.002798494,0.471618843,0.168751833,2.018820198,0.017535077,0.031166941,0.71262681,87,,,,,,CpxUnc,,Ejecta Deposits / Floor Deposits,,,1,1,1
11-0-003247,-23.26344055,39.97848225,-23.26350706,39.97857994,26.00144273,0.634450987,27.14879165,24.81204222,0.405876236,1.094178037,112.0714389,0.000628553,0.000660539,0.091160682,0.086900325,1.806221966,0.009984955,0.00530889,1,165,,,,,,CpxFF,,Floor Deposits / Slump Deposits,,,1,1,1
04-1-001333,-45.34966631,183.471966,-45.34941903,183.4718407,19.83082258,0.249530609,20.34911536,19.24750738,0.324561555,1.0572338,91.58098983,0.000373101,0.000533444,0.053616753,0.055054161,2.298548533,0.010719941,0.004111522,0.96699327,134,,,,,,CpxFF,,Floor Deposits,,,1,1,1
